year,agency_id,alloc_id,account,pa_code,pa_name
2016,75,   ,124,36,Heritable Disorders
2016,75,   ,124,38,Childrens' GME
2016,75,   ,124,41,State Offices of Rural Health
2016,75,   ,124,43,Radiogenic Diseases
2016,75,   ,124,44,Traumatic Brain Injury
2016,75,   ,124,45,Autism and Other Developmental Disorders
2016,75,   ,124,46,Cord Blood Stem Cell Bank
2016,75,   ,124,48,Sickle Cell
2016,75,   ,124,49,Drug Pricing Program
2016,75,   ,124,50,Family to Family Health Information Centers ACA
2016,75,   ,124,73,Health Centers ACA
2016,75,   ,124,74,Health Centers Construction ACA
2016,75,   ,124,75,National Health Service Corps ACA
2016,75,   ,124,76,School Based Health Centers ACA
2016,75,   ,124,77,GME Payments THC ACA
2016,75,   ,124,79,Rural Health AED
2016,75,   ,124,801,Health Resources and Services (Reimbursable)
2016,75,   ,124,802,Reimbursable program: PHS evaluation
2016,75,   ,330,9,Free Clinics Medical Malpractice
2016,75,   ,330,10,Health Centers
2016,75,   ,330,12,National Health Service Corps
2016,75,   ,330,13,Hansen's Disease Center
2016,75,   ,330,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,330,15,Black Lung Clinics
2016,75,   ,330,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,330,17,Health Professions
2016,75,   ,330,18,Maternal and Child Health Block Grant
2016,75,   ,330,19,Healthy Start
2016,75,   ,330,20,Poison Control Centers
2016,75,   ,330,21,EMS for Children
2016,75,   ,330,22,Universal Newborn Hearing Screening
2016,75,   ,330,23,HIV/AIDS
2016,75,   ,330,24,Organ Transplantation
2016,75,   ,330,25,Bone Marrow Donor Registry
2016,75,   ,330,26,Rural Health Policy Development
2016,75,   ,330,27,Rural Health Outreach Grants
2016,75,   ,330,28,Rural Health Flexibility Grants
2016,75,   ,330,30,Telehealth
2016,75,   ,330,31,Program Management
2016,75,   ,330,32,Family Planning
2016,75,   ,330,33,Loan Repayment/Faculty Fellowship
2016,75,   ,330,35,Health Centers Tort Claim Fund
2016,75,   ,330,36,Heritable Disorders
2016,75,   ,330,38,Childrens' GME
2016,75,   ,330,41,State Offices of Rural Health
2016,75,   ,330,43,Radiogenic Diseases
2016,75,   ,330,44,Traumatic Brain Injury
2016,75,   ,330,45,Autism and Other Developmental Disorders
2016,75,   ,330,46,Cord Blood Stem Cell Bank
2016,75,   ,330,48,Sickle Cell
2016,75,   ,330,49,Drug Pricing Program
2016,75,   ,330,50,Family to Family Health Information Centers ACA
2016,75,   ,330,73,Health Centers ACA
2016,75,   ,330,74,Health Centers Construction ACA
2016,75,   ,330,75,National Health Service Corps ACA
2016,75,   ,330,76,School Based Health Centers ACA
2016,75,   ,330,77,GME Payments THC ACA
2016,75,   ,330,79,Rural Health AED
2016,75,   ,330,801,Health Resources and Services (Reimbursable)
2016,75,   ,330,802,Reimbursable program: PHS evaluation
2016,75,   ,350,9,Free Clinics Medical Malpractice
2016,75,   ,350,10,Health Centers
2016,75,   ,350,12,National Health Service Corps
2016,75,   ,350,13,Hansen's Disease Center
2016,75,   ,350,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,350,15,Black Lung Clinics
2016,75,   ,350,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,350,17,Health Professions
2016,75,   ,350,18,Maternal and Child Health Block Grant
2016,75,   ,350,19,Healthy Start
2016,75,   ,350,20,Poison Control Centers
2016,75,   ,350,21,EMS for Children
2016,75,   ,350,22,Universal Newborn Hearing Screening
2016,75,   ,350,23,HIV/AIDS
2016,75,   ,350,24,Organ Transplantation
2016,75,   ,350,25,Bone Marrow Donor Registry
2016,75,   ,350,26,Rural Health Policy Development
2016,75,   ,350,27,Rural Health Outreach Grants
2016,75,   ,350,28,Rural Health Flexibility Grants
2016,75,   ,350,30,Telehealth
2016,75,   ,350,31,Program Management
2016,75,   ,350,32,Family Planning
2016,75,   ,350,33,Loan Repayment/Faculty Fellowship
2016,75,   ,350,35,Health Centers Tort Claim Fund
2016,75,   ,350,36,Heritable Disorders
2016,75,   ,350,38,Childrens' GME
2016,75,   ,350,41,State Offices of Rural Health
2016,75,   ,350,43,Radiogenic Diseases
2016,75,   ,350,44,Traumatic Brain Injury
2016,75,   ,350,45,Autism and Other Developmental Disorders
2016,75,   ,350,46,Cord Blood Stem Cell Bank
2016,75,   ,350,48,Sickle Cell
2016,75,   ,350,49,Drug Pricing Program
2016,75,   ,350,50,Family to Family Health Information Centers ACA
2016,75,   ,350,73,Health Centers ACA
2016,75,   ,350,74,Health Centers Construction ACA
2016,75,   ,350,75,National Health Service Corps ACA
2016,75,   ,350,76,School Based Health Centers ACA
2016,75,   ,350,77,GME Payments THC ACA
2016,75,   ,350,79,Rural Health AED
2016,75,   ,350,801,Health Resources and Services (Reimbursable)
2016,75,   ,350,802,Reimbursable program: PHS evaluation
2016,75,   ,352,9,Free Clinics Medical Malpractice
2016,75,   ,352,10,Health Centers
2016,75,   ,352,12,National Health Service Corps
2016,75,   ,352,13,Hansen's Disease Center
2016,75,   ,352,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,352,15,Black Lung Clinics
2016,75,   ,352,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,352,17,Health Professions
2016,75,   ,352,18,Maternal and Child Health Block Grant
2016,75,   ,352,19,Healthy Start
2016,75,   ,352,20,Poison Control Centers
2016,75,   ,352,21,EMS for Children
2016,75,   ,352,22,Universal Newborn Hearing Screening
2016,75,   ,352,23,HIV/AIDS
2016,75,   ,352,24,Organ Transplantation
2016,75,   ,352,25,Bone Marrow Donor Registry
2016,75,   ,352,26,Rural Health Policy Development
2016,75,   ,352,27,Rural Health Outreach Grants
2016,75,   ,352,28,Rural Health Flexibility Grants
2016,75,   ,352,30,Telehealth
2016,75,   ,352,31,Program Management
2016,75,   ,352,32,Family Planning
2016,75,   ,352,33,Loan Repayment/Faculty Fellowship
2016,75,   ,352,35,Health Centers Tort Claim Fund
2016,75,   ,352,36,Heritable Disorders
2016,75,   ,352,38,Childrens' GME
2016,75,   ,352,41,State Offices of Rural Health
2016,75,   ,352,43,Radiogenic Diseases
2016,75,   ,352,44,Traumatic Brain Injury
2016,75,   ,352,45,Autism and Other Developmental Disorders
2016,75,   ,352,46,Cord Blood Stem Cell Bank
2016,75,   ,352,48,Sickle Cell
2016,75,   ,352,49,Drug Pricing Program
2016,75,   ,352,50,Family to Family Health Information Centers ACA
2016,75,   ,352,73,Health Centers ACA
2016,75,   ,352,74,Health Centers Construction ACA
2016,75,   ,352,75,National Health Service Corps ACA
2016,75,   ,352,76,School Based Health Centers ACA
2016,75,   ,352,77,GME Payments THC ACA
2016,75,   ,352,79,Rural Health AED
2016,75,   ,352,801,Health Resources and Services (Reimbursable)
2016,75,   ,352,802,Reimbursable program: PHS evaluation
2016,75,   ,353,9,Free Clinics Medical Malpractice
2016,75,   ,353,10,Health Centers
2016,75,   ,353,12,National Health Service Corps
2016,75,   ,353,13,Hansen's Disease Center
2016,75,   ,353,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,353,15,Black Lung Clinics
2016,75,   ,353,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,353,17,Health Professions
2016,75,   ,353,18,Maternal and Child Health Block Grant
2016,75,   ,353,19,Healthy Start
2016,75,   ,353,20,Poison Control Centers
2016,75,   ,353,21,EMS for Children
2016,75,   ,353,22,Universal Newborn Hearing Screening
2016,75,   ,353,23,HIV/AIDS
2016,75,   ,353,24,Organ Transplantation
2016,75,   ,353,25,Bone Marrow Donor Registry
2016,75,   ,353,26,Rural Health Policy Development
2016,75,   ,353,27,Rural Health Outreach Grants
2016,75,   ,353,28,Rural Health Flexibility Grants
2016,75,   ,353,30,Telehealth
2016,75,   ,353,31,Program Management
2016,75,   ,353,32,Family Planning
2016,75,   ,353,33,Loan Repayment/Faculty Fellowship
2016,75,   ,353,35,Health Centers Tort Claim Fund
2016,75,   ,353,36,Heritable Disorders
2016,75,   ,353,38,Childrens' GME
2016,75,   ,353,41,State Offices of Rural Health
2016,75,   ,353,43,Radiogenic Diseases
2016,75,   ,353,44,Traumatic Brain Injury
2016,75,   ,353,45,Autism and Other Developmental Disorders
2016,75,   ,353,46,Cord Blood Stem Cell Bank
2016,75,   ,353,48,Sickle Cell
2016,75,   ,353,49,Drug Pricing Program
2016,75,   ,353,50,Family to Family Health Information Centers ACA
2016,75,   ,353,73,Health Centers ACA
2016,75,   ,353,74,Health Centers Construction ACA
2016,75,   ,353,75,National Health Service Corps ACA
2016,75,   ,353,76,School Based Health Centers ACA
2016,75,   ,353,77,GME Payments THC ACA
2016,75,   ,353,79,Rural Health AED
2016,75,   ,353,801,Health Resources and Services (Reimbursable)
2016,75,   ,353,802,Reimbursable program: PHS evaluation
2016,75,   ,354,9,Free Clinics Medical Malpractice
2016,75,   ,354,10,Health Centers
2016,75,   ,354,12,National Health Service Corps
2016,75,   ,354,13,Hansen's Disease Center
2016,75,   ,354,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,354,15,Black Lung Clinics
2016,75,   ,354,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,354,17,Health Professions
2016,75,   ,354,18,Maternal and Child Health Block Grant
2016,75,   ,354,19,Healthy Start
2016,75,   ,354,20,Poison Control Centers
2016,75,   ,354,21,EMS for Children
2016,75,   ,354,22,Universal Newborn Hearing Screening
2016,75,   ,354,23,HIV/AIDS
2016,75,   ,354,24,Organ Transplantation
2016,75,   ,354,25,Bone Marrow Donor Registry
2016,75,   ,354,26,Rural Health Policy Development
2016,75,   ,354,27,Rural Health Outreach Grants
2016,75,   ,354,28,Rural Health Flexibility Grants
2016,75,   ,354,30,Telehealth
2016,75,   ,354,31,Program Management
2016,75,   ,354,32,Family Planning
2016,75,   ,354,33,Loan Repayment/Faculty Fellowship
2016,75,   ,354,35,Health Centers Tort Claim Fund
2016,75,   ,354,36,Heritable Disorders
2016,75,   ,354,38,Childrens' GME
2016,75,   ,354,41,State Offices of Rural Health
2016,75,   ,354,43,Radiogenic Diseases
2016,75,   ,354,44,Traumatic Brain Injury
2016,75,   ,354,45,Autism and Other Developmental Disorders
2016,75,   ,354,46,Cord Blood Stem Cell Bank
2016,75,   ,354,48,Sickle Cell
2016,75,   ,354,49,Drug Pricing Program
2016,75,   ,354,50,Family to Family Health Information Centers ACA
2016,75,   ,354,73,Health Centers ACA
2016,75,   ,354,74,Health Centers Construction ACA
2016,75,   ,354,75,National Health Service Corps ACA
2016,75,   ,354,76,School Based Health Centers ACA
2016,75,   ,354,77,GME Payments THC ACA
2016,75,   ,354,79,Rural Health AED
2016,75,   ,354,801,Health Resources and Services (Reimbursable)
2016,75,   ,354,802,Reimbursable program: PHS evaluation
2016,75,   ,356,9,Free Clinics Medical Malpractice
2016,75,   ,356,10,Health Centers
2016,75,   ,356,12,National Health Service Corps
2016,75,   ,356,13,Hansen's Disease Center
2016,75,   ,356,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,356,15,Black Lung Clinics
2016,75,   ,356,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,356,17,Health Professions
2016,75,   ,356,18,Maternal and Child Health Block Grant
2016,75,   ,356,19,Healthy Start
2016,75,   ,356,20,Poison Control Centers
2016,75,   ,356,21,EMS for Children
2016,75,   ,356,22,Universal Newborn Hearing Screening
2016,75,   ,356,23,HIV/AIDS
2016,75,   ,356,24,Organ Transplantation
2016,75,   ,356,25,Bone Marrow Donor Registry
2016,75,   ,356,26,Rural Health Policy Development
2016,75,   ,356,27,Rural Health Outreach Grants
2016,75,   ,356,28,Rural Health Flexibility Grants
2016,75,   ,356,30,Telehealth
2016,75,   ,356,31,Program Management
2016,75,   ,356,32,Family Planning
2016,75,   ,356,33,Loan Repayment/Faculty Fellowship
2016,75,   ,356,35,Health Centers Tort Claim Fund
2016,75,   ,356,36,Heritable Disorders
2016,75,   ,356,38,Childrens' GME
2016,75,   ,356,41,State Offices of Rural Health
2016,75,   ,356,43,Radiogenic Diseases
2016,75,   ,356,44,Traumatic Brain Injury
2016,75,   ,356,45,Autism and Other Developmental Disorders
2016,75,   ,356,46,Cord Blood Stem Cell Bank
2016,75,   ,356,48,Sickle Cell
2016,75,   ,356,49,Drug Pricing Program
2016,75,   ,356,50,Family to Family Health Information Centers ACA
2016,75,   ,356,73,Health Centers ACA
2016,75,   ,356,74,Health Centers Construction ACA
2016,75,   ,356,75,National Health Service Corps ACA
2016,75,   ,356,76,School Based Health Centers ACA
2016,75,   ,356,77,GME Payments THC ACA
2016,75,   ,356,79,Rural Health AED
2016,75,   ,356,801,Health Resources and Services (Reimbursable)
2016,75,   ,356,802,Reimbursable program: PHS evaluation
2016,75,   ,357,9,Free Clinics Medical Malpractice
2016,75,   ,357,10,Health Centers
2016,75,   ,357,12,National Health Service Corps
2016,75,   ,357,13,Hansen's Disease Center
2016,75,   ,357,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,357,15,Black Lung Clinics
2016,75,   ,357,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,357,17,Health Professions
2016,75,   ,357,18,Maternal and Child Health Block Grant
2016,75,   ,357,19,Healthy Start
2016,75,   ,357,20,Poison Control Centers
2016,75,   ,357,21,EMS for Children
2016,75,   ,357,22,Universal Newborn Hearing Screening
2016,75,   ,357,23,HIV/AIDS
2016,75,   ,357,24,Organ Transplantation
2016,75,   ,357,25,Bone Marrow Donor Registry
2016,75,   ,357,26,Rural Health Policy Development
2016,75,   ,357,27,Rural Health Outreach Grants
2016,75,   ,357,28,Rural Health Flexibility Grants
2016,75,   ,357,30,Telehealth
2016,75,   ,357,31,Program Management
2016,75,   ,357,32,Family Planning
2016,75,   ,357,33,Loan Repayment/Faculty Fellowship
2016,75,   ,357,35,Health Centers Tort Claim Fund
2016,75,   ,357,36,Heritable Disorders
2016,75,   ,357,38,Childrens' GME
2016,75,   ,357,41,State Offices of Rural Health
2016,75,   ,357,43,Radiogenic Diseases
2016,75,   ,357,44,Traumatic Brain Injury
2016,75,   ,357,45,Autism and Other Developmental Disorders
2016,75,   ,357,46,Cord Blood Stem Cell Bank
2016,75,   ,357,48,Sickle Cell
2016,75,   ,357,49,Drug Pricing Program
2016,75,   ,357,50,Family to Family Health Information Centers ACA
2016,75,   ,357,73,Health Centers ACA
2016,75,   ,357,74,Health Centers Construction ACA
2016,75,   ,357,75,National Health Service Corps ACA
2016,75,   ,357,76,School Based Health Centers ACA
2016,75,   ,357,77,GME Payments THC ACA
2016,75,   ,357,79,Rural Health AED
2016,75,   ,357,801,Health Resources and Services (Reimbursable)
2016,75,   ,357,802,Reimbursable program: PHS evaluation
2016,75,   ,358,9,Free Clinics Medical Malpractice
2016,75,   ,358,10,Health Centers
2016,75,   ,358,12,National Health Service Corps
2016,75,   ,358,13,Hansen's Disease Center
2016,75,   ,358,14,Payment to Hawaii for the Treatment of Hansen's Disease
2016,75,   ,358,15,Black Lung Clinics
2016,75,   ,358,16,Nursing Education Loan Repayment and Scholarships
2016,75,   ,358,17,Health Professions
2016,75,   ,358,18,Maternal and Child Health Block Grant
2016,75,   ,358,19,Healthy Start
2016,75,   ,358,20,Poison Control Centers
