ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS,GWA_TAS NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type Code,FR Entity Description,Financial Indicator Type 2,FIN IND Type 2 Description,Function Code,Function Description,Sub Function Code,Sub Function Description
59262, ,013,2014,2014, ,0450,000,13140450,"Periodic Censuses and Programs, Bureau of the Census, Commerce",013,Department of Commerce,04,Bureau of the Census,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
59265, ,013,2014,2015, ,0450,000,1314/150450,"Periodic Censuses and Programs, Bureau of the Census, Commerce",013,Department of Commerce,04,Bureau of the Census,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
63186, ,013,2015,2015, ,0450,000,13150450,"Periodic Censuses and Programs, Bureau of the Census, Commerce",013,Department of Commerce,04,Bureau of the Census,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
63191, ,013,2015,2016, ,0450,000,1315/160450,"Periodic Censuses and Programs, Bureau of the Census, Commerce",013,Department of Commerce,04,Bureau of the Census,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
66348, ,013,2016,2017, ,0450,000,1316/170450,"Periodic Censuses and Programs, Bureau of the Census, Commerce",013,Department of Commerce,04,Bureau of the Census,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
70472, ,013,2017,2018, ,0450,000,1317/180450,"Periodic Censuses and Programs, Bureau of the Census, Commerce",013,Department of Commerce,04,Bureau of the Census,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
4583, ,013, , ,X,0500,000,13X0500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
46973, ,013,2011,2011, ,0500,000,13110500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
53319, ,013,2012,2012, ,0500,000,13120500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
56659, ,013,2013,2013, ,0500,000,13130500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce                                                                                                                                        ",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
59263, ,013,2014,2014, ,0500,000,13140500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce                                                                                                                                        ",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
63187, ,013,2015,2015, ,0500,000,13150500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce                                                                                                                                        ",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
66345, ,013,2016,2016, ,0500,000,13160500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
70467, ,013,2017,2017, ,0500,000,13170500,"Scientific and Technical Research and Services, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
66444, ,013,2012,2022, ,0513,000,1312/220513,"Wireless Innovation(WIN) Fund, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
4584, ,013, , ,X,0515,000,13X0515,"Construction of Research Facilities, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
55119, ,013,2012,2022, ,0516,000,1312/220516,"State and Local Implementation Fund, National Telecommunications and Information Administration, Commerce",013,Department of Commerce,60,National Telecommunications and Information Administration,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
4585, ,013, , ,X,0525,000,13X0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
40490, ,013, , ,X,0549,000,13X0549,"Scientific and Technical Research and Services - Recovery Act, National Institute of Standards and Technology, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
4587, ,013, , ,X,0550,000,13X0550,"Salaries and Expenses, National Telecommunications and Information Administration, Commerce",013,Department of Commerce,60,National Telecommunications and Information Administration,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
43021, ,013,2010,2011, ,0550,000,1310/110550,"Salaries and Expenses, National Telecommunications and Information Administration, Commerce",013,Department of Commerce,06,National Institute of Standards & Technology,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
46977, ,013,2011,2012, ,0550,000,1311/120550,"Salaries and Expenses, National Telecommunications and Information Administration, Commerce",013,Department of Commerce,60,National Telecommunications and Information Administration,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
54139, ,013,2012,2012, ,0550,000,13120550,"Salaries and Expenses, National Telecommunications and Information Administration, Commmerce",013,Department of Commerce,60,National Telecommunications and Information Administration,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
56665, ,013,2013,2014, ,0550,000,1313/140550,"Salaries and Expenses, National Telecommunications and Information Administration, Commerce                                                                                                                                                     ",013,Department of Commerce,60,National Telecommunications and Information Administration,1300,Department of Commerce, , ,370,Commerce and Housing Credit,376,Other advancement of commerce
