award_id,generated_unique_award_id,display_award_id,category,type,type_description,piid,fain,uri,total_obligation,description,award_amount,total_subsidy_cost,total_loan_value,update_date,recipient_name,recipient_unique_id,recipient_hash,recipient_agg_key,parent_recipient_unique_id,business_categories,action_date,fiscal_year,last_modified_date,period_of_performance_start_date,period_of_performance_current_end_date,date_signed,ordering_period_end_date,original_loan_subsidy_cost,face_value_loan_guarantee,awarding_agency_id,funding_agency_id,awarding_toptier_agency_name,funding_toptier_agency_name,awarding_subtier_agency_name,funding_subtier_agency_name,awarding_toptier_agency_code,funding_toptier_agency_code,awarding_subtier_agency_code,funding_subtier_agency_code,funding_toptier_agency_agg_key,funding_subtier_agency_agg_key,recipient_location_country_code,recipient_location_country_name,recipient_location_state_code,recipient_location_county_code,recipient_location_county_name,recipient_location_congressional_code,recipient_location_zip5,recipient_location_city_name,pop_country_code,pop_country_name,pop_state_code,pop_county_code,pop_county_name,pop_zip5,pop_congressional_code,pop_city_name,pop_city_code,cfda_number,cfda_title,cfda_agg_key,sai_number,type_of_contract_pricing,extent_competed,type_set_aside,product_or_service_code,product_or_service_description,naics_code,naics_description,recipient_location_county_agg_key,recipient_location_congressional_agg_key,recipient_location_state_agg_key,pop_county_agg_key,pop_congressional_agg_key,pop_state_agg_key,tas_paths,tas_components,disaster_emergency_fund_codes,total_covid_outlay,total_covid_obligation
15741000,CONT_AWD_GS04B3304408121_4740_GS04B33044_4740,GS04B3304408121,contract,C,DO,GS04B3304408121,,,139884.00,LEASE,139884.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"CHARLESTON FEDERAL COURTHOUSE, LLC",168098999,42585887-c8ed-3858-da26-57e134fdd314,"{""name"":""CHARLESTON FEDERAL COURTHOUSE, LLC"",""unique_id"":""168098999"",""hash"":""42585887-c8ed-3858-da26-57e134fdd314"",""levels"":""{C}""}",168098999,"{category_business,limited_liability_corporation,small_business}",2008-04-01,2008,2010-03-31,2008-04-01,2008-09-30,2008-04-01,,0.00,0.00,636,,General Services Administration,,Public Buildings Service,,047,,4740,,,,USA,UNITED STATES,SC,,,01,,CHARLESTON,USA,UNITED STATES,SC,019,CHARLESTON,29401,01,CHARLESTON,,,,,,K,C,NONE,X111,LEASE/RENTAL OF OFFICE BUILDINGS,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),,"{""country_code"":""USA"",""state_code"":""SC"",""state_fips"":""45"",""congressional_code"":""01"",""population"":""809610""}","{""country_code"":""USA"",""state_code"":""SC"",""state_name"":""South Carolina"",""population"":""5148714""}","{""country_code"":""USA"",""state_code"":""SC"",""state_fips"":""45"",""county_code"":""019"",""county_name"":""CHARLESTON"",""population"":""411406""}","{""country_code"":""USA"",""state_code"":""SC"",""state_fips"":""45"",""congressional_code"":""01"",""population"":""809610""}","{""country_code"":""USA"",""state_code"":""SC"",""state_name"":""South Carolina"",""population"":""5148714""}",,,,,
37341000,CONT_AWD_W25G1V08F0097_9700_GS35F4663G_4730,W25G1V08F0097,contract,C,DO,W25G1V08F0097,,,138010.00,FSC: 7050   NAME: ENCLOSURE PART NUMBER: HPBLC7000CTO,138010.00,0.00,0.00,2018-02-03 18:54:06.983782+00,HP INC.,134303192,38c6b769-7ef1-1e20-cabe-2a0e7af2d042,"{""name"":""HP INC."",""unique_id"":""134303192"",""hash"":""38c6b769-7ef1-1e20-cabe-2a0e7af2d042"",""levels"":""{C}""}",009122532,"{category_business,other_than_small_business}",2007-11-07,2008,2008-12-09,2007-11-07,2007-12-28,2007-11-07,,0.00,0.00,1188,1188,Department of Defense,Department of Defense,Department of the Army,Department of the Army,097,097,2100,2100,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Army"",""code"":""2100"",""id"":""1173""}",USA,UNITED STATES,MD,,,00,,GREENBELT,USA,UNITED STATES,MD,033,PRINCE GEORGE'S,20770,05,GREENBELT,,,,,,J,A,,7050,INFORMATION TECHNOLOGY COMPONENTS,443120,COMPUTER AND SOFTWARE STORES,,"{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""00"",""population"":""""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""county_code"":""033"",""county_name"":""PRINCE GEORGE'S"",""population"":""909327""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""05"",""population"":""757621""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}",,,,,
14808500,CONT_AWD_FA481408P0012_9700_-NONE-_-NONE-,FA481408P0012,contract,B,PO,FA481408P0012,,,136800.00,DISKNET PRO,136800.00,0.00,0.00,2020-01-30 14:54:42.456551+00,"SHAEFFER, JAMES C & ASSOCIATES INC",793166299,31791605-4485-b5d7-c0e8-6c0a3d2e659a,"{""name"":""SHAEFFER, JAMES C & ASSOCIATES INC"",""unique_id"":""793166299"",""hash"":""31791605-4485-b5d7-c0e8-6c0a3d2e659a"",""levels"":""{C}""}",793166299,"{category_business,small_business}",2007-11-06,2008,2007-12-27,2007-10-01,2008-09-30,2007-10-01,,0.00,0.00,1196,1196,Department of Defense,Department of Defense,Department of the Air Force,Department of the Air Force,097,097,5700,5700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Air Force"",""code"":""5700"",""id"":""1173""}",USA,UNITED STATES,MI,,,15,,ANN ARBOR,USA,UNITED STATES,MI,161,WASHTENAW,48108,15,ANN ARBOR,,,,,,J,D,SBA,7030,INFORMATION TECHNOLOGY SOFTWARE,443120,COMPUTER AND SOFTWARE STORES,,"{""country_code"":""USA"",""state_code"":""MI"",""state_fips"":""26"",""congressional_code"":""15"",""population"":""""}","{""country_code"":""USA"",""state_code"":""MI"",""state_name"":""Michigan"",""population"":""9986857""}","{""country_code"":""USA"",""state_code"":""MI"",""state_fips"":""26"",""county_code"":""161"",""county_name"":""WASHTENAW"",""population"":""367601""}","{""country_code"":""USA"",""state_code"":""MI"",""state_fips"":""26"",""congressional_code"":""15"",""population"":""""}","{""country_code"":""USA"",""state_code"":""MI"",""state_name"":""Michigan"",""population"":""9986857""}",,,,,
6989500,CONT_AWD_407H_9700_SPM30008D3200_9700,407H,contract,C,DO,407H,,,133280.00,4508690070!MIDDLE EA,133280.00,0.00,0.00,2018-02-03 18:54:06.983782+00,AGILITY PUBLIC WAREHOUSING COM PANY (K.S.C.P),644337248,4f052505-1549-5e09-c765-6d428c36bcb8,"{""name"":""AGILITY PUBLIC WAREHOUSING COM PANY (K.S.C.P)"",""unique_id"":""644337248"",""hash"":""4f052505-1549-5e09-c765-6d428c36bcb8"",""levels"":""{C}""}",644337248,"{category_business,international_organization,other_than_small_business,special_designations}",2008-09-19,2008,2011-10-23,2008-09-19,2008-09-29,2008-09-19,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",KWT,KUWAIT,,,,,,SAFAT,KWT,KUWAIT,,,,,,,,,,,,J,A,NONE,8910,DAIRY FOODS AND EGGS,424490,OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,,,,,,,,,,,
24603500,CONT_AWD_ING08WRFS0093_1434_GS23F9734H_4730,ING08WRFS0093,contract,C,DO,ING08WRFS0093,,,130380.00,RELOCATION SERVICES,130380.00,0.00,0.00,2018-02-03 18:54:06.983782+00,BGRS RELOCATION INC.,147218333,e35e95a3-aa14-54db-7648-380fee653e39,"{""name"":""BGRS RELOCATION INC."",""unique_id"":""147218333"",""hash"":""e35e95a3-aa14-54db-7648-380fee653e39"",""levels"":""{C}""}",018300884,"{category_business,other_than_small_business}",2008-09-22,2008,2012-08-17,2008-05-22,2008-09-22,2008-05-21,,0.00,0.00,233,,Department of the Interior,,U.S. Geological Survey,,014,,1434,,,,USA,UNITED STATES,DC,,,00,,WASHINGTON,USA,UNITED STATES,AZ,005,COCONINO,86001,01,FLAGSTAFF,,,,,,J,NDO,NONE,V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION,531210,OFFICES OF REAL ESTATE AGENTS AND BROKERS,,"{""country_code"":""USA"",""state_code"":""DC"",""state_fips"":""11"",""congressional_code"":""00"",""population"":""""}","{""country_code"":""USA"",""state_code"":""DC"",""state_name"":""District of Columbia"",""population"":""705749""}","{""country_code"":""USA"",""state_code"":""AZ"",""state_fips"":""04"",""county_code"":""005"",""county_name"":""COCONINO"",""population"":""143476""}","{""country_code"":""USA"",""state_code"":""AZ"",""state_fips"":""04"",""congressional_code"":""01"",""population"":""770392""}","{""country_code"":""USA"",""state_code"":""AZ"",""state_name"":""Arizona"",""population"":""7278717""}",,,,,
13127000,CONT_AWD_DJFA8D804499_1549_NAS502144_8000,DJFA8D804499,contract,C,DO,DJFA8D804499,,,130343.53,CISCO,130343.53,0.00,0.00,2018-02-03 18:54:06.983782+00,"WORLD WIDE TECHNOLOGY, LLC",614948396,d90e644b-264a-f56e-3332-4a2d18d7e309,"{""name"":""WORLD WIDE TECHNOLOGY, LLC"",""unique_id"":""614948396"",""hash"":""d90e644b-264a-f56e-3332-4a2d18d7e309"",""levels"":""{C}""}",131784451,"{black_american_owned_business,category_business,minority_owned_business,small_business}",2008-06-28,2008,2008-06-30,2008-06-28,2008-07-30,2008-06-28,,0.00,0.00,262,,Department of Justice,,Federal Bureau of Investigation,,015,,1549,,,,USA,UNITED STATES,MO,,,01,,MARYLAND HEIGHTS,USA,UNITED STATES,MO,189,ST. LOUIS,63043,01,MARYLAND HEIGHTS,,,,,,J,,NONE,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,423430,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,,"{""country_code"":""USA"",""state_code"":""MO"",""state_fips"":""29"",""congressional_code"":""01"",""population"":""728365""}","{""country_code"":""USA"",""state_code"":""MO"",""state_name"":""Missouri"",""population"":""6137428""}","{""country_code"":""USA"",""state_code"":""MO"",""state_fips"":""29"",""county_code"":""189"",""county_name"":""ST. LOUIS"",""population"":""994205""}","{""country_code"":""USA"",""state_code"":""MO"",""state_fips"":""29"",""congressional_code"":""01"",""population"":""728365""}","{""country_code"":""USA"",""state_code"":""MO"",""state_name"":""Missouri"",""population"":""6137428""}",,,,,
6628500,CONT_AWD_325D_9700_SPM30008D3105_9700,325D,contract,C,DO,325D,,,129429.00,4506153140!CHICKEN B,129429.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"US FOODS, INC.",140752374,00d7a8cb-09d4-d16e-5269-501a3ae49801,"{""name"":""US FOODS, INC."",""unique_id"":""140752374"",""hash"":""00d7a8cb-09d4-d16e-5269-501a3ae49801"",""levels"":""{C}""}",803900237,"{category_business,corporate_entity_not_tax_exempt,other_than_small_business}",2007-11-21,2008,2010-06-17,2007-11-21,2007-11-27,2007-11-21,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,GA,,,13,,FAIRBURN,USA,UNITED STATES,GA,121,FULTON,30213,03,FAIRBURN,,,,,,J,A,NONE,8920,BAKERY AND CEREAL PRODUCTS,424490,OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,,"{""country_code"":""USA"",""state_code"":""GA"",""state_fips"":""13"",""congressional_code"":""13"",""population"":""757521""}","{""country_code"":""USA"",""state_code"":""GA"",""state_name"":""Georgia"",""population"":""10617423""}","{""country_code"":""USA"",""state_code"":""GA"",""state_fips"":""13"",""county_code"":""121"",""county_name"":""FULTON"",""population"":""1063937""}","{""country_code"":""USA"",""state_code"":""GA"",""state_fips"":""13"",""congressional_code"":""03"",""population"":""740700""}","{""country_code"":""USA"",""state_code"":""GA"",""state_name"":""Georgia"",""population"":""10617423""}",,,,,
493500,CONT_AWD_0004_9700_SPM40605D0449_9700,0004,contract,C,DELIVERY ORDER,0004,,,128830.00,"4505919529!DETECTOR,",128830.00,0.00,0.00,2019-09-14 04:49:48.170635+00,ROSEMOUNT AEROSPACE INC.,804817070,b5eda1c3-9c76-0b24-4123-d5ec5a78428a,"{""name"":""ROSEMOUNT AEROSPACE INC."",""unique_id"":""804817070"",""hash"":""b5eda1c3-9c76-0b24-4123-d5ec5a78428a"",""levels"":""{C}""}",001344142,"{category_business,small_business}",2007-10-24,2008,2019-09-11,2007-10-24,2008-04-13,2007-10-24,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,MN,037,DAKOTA,02,55306,BURNSVILLE,USA,UNITED STATES,MN,037,DAKOTA,55337,02,BURNSVILLE,,,,,,J,C,NONE,6340,AIRCRAFT ALARM AND SIGNAL SYSTEMS,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","{""country_code"":""USA"",""state_code"":""MN"",""state_fips"":""27"",""county_code"":""037"",""county_name"":""DAKOTA"",""population"":""429021""}","{""country_code"":""USA"",""state_code"":""MN"",""state_fips"":""27"",""congressional_code"":""02"",""population"":""714141""}","{""country_code"":""USA"",""state_code"":""MN"",""state_name"":""Minnesota"",""population"":""5639632""}","{""country_code"":""USA"",""state_code"":""MN"",""state_fips"":""27"",""county_code"":""037"",""county_name"":""DAKOTA"",""population"":""429021""}","{""country_code"":""USA"",""state_code"":""MN"",""state_fips"":""27"",""congressional_code"":""02"",""population"":""714141""}","{""country_code"":""USA"",""state_code"":""MN"",""state_name"":""Minnesota"",""population"":""5639632""}",,,,,
15010500,CONT_AWD_FA830708F0128_9700_GS35F4461G_4730,FA830708F0128,contract,C,DO,FA830708F0128,,,128345.26,ENHANCEMENTS,128345.26,0.00,0.00,2018-02-03 18:54:06.983782+00,"LEIDOS, INC.",123677291,ef0eede6-185b-b70b-c9bd-fca9ed771945,"{""name"":""LEIDOS, INC."",""unique_id"":""123677291"",""hash"":""ef0eede6-185b-b70b-c9bd-fca9ed771945"",""levels"":""{C}""}",611641312,"{category_business,corporate_entity_not_tax_exempt,other_than_small_business}",2008-09-29,2008,2014-03-29,2008-09-29,2009-08-31,2008-09-29,,0.00,0.00,1196,1196,Department of Defense,Department of Defense,Department of the Air Force,Department of the Air Force,097,097,5700,5700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Air Force"",""code"":""5700"",""id"":""1173""}",USA,UNITED STATES,VA,,,08,,MC LEAN,USA,UNITED STATES,MA,009,ESSEX,01835,05,HAVERHILL,,,,,,J,A,NONE,D314,IT AND TELECOM- SYSTEM ACQUISITION SUPPORT,443120,COMPUTER AND SOFTWARE STORES,,"{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""congressional_code"":""08"",""population"":""795467""}","{""country_code"":""USA"",""state_code"":""VA"",""state_name"":""Virginia"",""population"":""8535519""}","{""country_code"":""USA"",""state_code"":""MA"",""state_fips"":""25"",""county_code"":""009"",""county_name"":""ESSEX"",""population"":""789034""}","{""country_code"":""USA"",""state_code"":""MA"",""state_fips"":""25"",""congressional_code"":""05"",""population"":""775135""}","{""country_code"":""USA"",""state_code"":""MA"",""state_name"":""Massachusetts"",""population"":""6892503""}",,,,,
15482000,CONT_AWD_GJ52_9700_FA810405G0003_9700,GJ52,contract,C,DELIVERY ORDER,GJ52,,,127676.12,NAVY REQUIREMENT,127676.12,0.00,0.00,2019-09-05 02:35:50.375218+00,GENERAL ELECTRIC COMPANY,137488664,7b58f1ca-e655-ecc9-ccd5-14e19e7f5787,"{""name"":""GENERAL ELECTRIC COMPANY"",""unique_id"":""137488664"",""hash"":""7b58f1ca-e655-ecc9-ccd5-14e19e7f5787"",""levels"":""{C}""}",001367960,"{category_business,other_than_small_business}",2008-03-25,2008,2019-09-02,2008-03-25,2009-11-25,2008-03-25,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,OH,061,HAMILTON,01,45215,CINCINNATI,USA,UNITED STATES,MA,009,ESSEX,01905,06,LYNN,,,,,,J,C,NONE,2840,"GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,"{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""county_code"":""061"",""county_name"":""HAMILTON"",""population"":""817473""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""congressional_code"":""01"",""population"":""740979""}","{""country_code"":""USA"",""state_code"":""OH"",""state_name"":""Ohio"",""population"":""11689100""}","{""country_code"":""USA"",""state_code"":""MA"",""state_fips"":""25"",""county_code"":""009"",""county_name"":""ESSEX"",""population"":""789034""}","{""country_code"":""USA"",""state_code"":""MA"",""state_fips"":""25"",""congressional_code"":""06"",""population"":""780524""}","{""country_code"":""USA"",""state_code"":""MA"",""state_name"":""Massachusetts"",""population"":""6892503""}",,,,,
3846000,CONT_AWD_0440034201100484_2800_04400342011_2800,0440034201100484,contract,A,BPA,0440034201100484,,,127500.00,JARED L. MARTIN FAM-R0800001,127500.00,0.00,0.00,2018-02-03 18:54:06.983782+00,BGRS RELOCATION INC.,147218333,e35e95a3-aa14-54db-7648-380fee653e39,"{""name"":""BGRS RELOCATION INC."",""unique_id"":""147218333"",""hash"":""e35e95a3-aa14-54db-7648-380fee653e39"",""levels"":""{C}""}",018300884,"{category_business,other_than_small_business}",2008-04-22,2008,2012-08-17,2008-04-22,2008-09-30,2008-04-22,,0.00,0.00,539,,Social Security Administration,,Social Security Administration,,028,,2800,,,,USA,UNITED STATES,DC,,,00,,WASHINGTON,USA,UNITED STATES,MD,510,BALTIMORE (CITY),21235,07,BALTIMORE,,,,,,NO,,NONE,V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION,531210,OFFICES OF REAL ESTATE AGENTS AND BROKERS,,"{""country_code"":""USA"",""state_code"":""DC"",""state_fips"":""11"",""congressional_code"":""00"",""population"":""""}","{""country_code"":""USA"",""state_code"":""DC"",""state_name"":""District of Columbia"",""population"":""705749""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""county_code"":""510"",""county_name"":""BALTIMORE (CITY)"",""population"":""593490""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""07"",""population"":""716136""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}",,,,,
788000,CONT_AWD_0008_9700_N6274205D1876_9700,0008,contract,C,DELIVERY ORDER,0008,,,125806.00,A-E SERVICES FOR THE SECOND OPTION,125806.00,0.00,0.00,2019-11-02 00:36:45.590816+00,"ENGINEERING CONCEPTS, INC",156854200,877887ef-5411-aaa6-c315-6077485e620c,"{""name"":""ENGINEERING CONCEPTS, INC"",""unique_id"":""156854200"",""hash"":""877887ef-5411-aaa6-c315-6077485e620c"",""levels"":""{C}""}",156854200,"{category_business,emerging_small_business,small_business,special_designations}",2008-06-27,2008,2019-10-30,2008-06-27,2008-09-30,2008-06-27,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,HI,003,HONOLULU,01,96814,HONOLULU,USA,UNITED STATES,HI,003,HONOLULU,96826,01,HONOLULU,,,,,,J,D,SBA,C211,"ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING",541330,ENGINEERING SERVICES,"{""country_code"":""USA"",""state_code"":""HI"",""state_fips"":""15"",""county_code"":""003"",""county_name"":""HONOLULU"",""population"":""974563""}","{""country_code"":""USA"",""state_code"":""HI"",""state_fips"":""15"",""congressional_code"":""01"",""population"":""709286""}","{""country_code"":""USA"",""state_code"":""HI"",""state_name"":""Hawaii"",""population"":""1415872""}","{""country_code"":""USA"",""state_code"":""HI"",""state_fips"":""15"",""county_code"":""003"",""county_name"":""HONOLULU"",""population"":""974563""}","{""country_code"":""USA"",""state_code"":""HI"",""state_fips"":""15"",""congressional_code"":""01"",""population"":""709286""}","{""country_code"":""USA"",""state_code"":""HI"",""state_name"":""Hawaii"",""population"":""1415872""}",,,,,
565500,CONT_AWD_0005_9700_N6523607D7722_9700,0005,contract,C,DELIVERY ORDER,0005,,,125778.00,CMPRO STANDARD PRODUCT MAINTENANCE,125778.00,0.00,0.00,2019-09-12 03:29:16.049694+00,"PROFESSIONAL SYSTEMS ASSOCIATES, INC",360684138,f765f0fe-8224-0126-b3f0-b6138b7beff7,"{""name"":""PROFESSIONAL SYSTEMS ASSOCIATES, INC"",""unique_id"":""360684138"",""hash"":""f765f0fe-8224-0126-b3f0-b6138b7beff7"",""levels"":""{C}""}",360684138,"{category_business,small_business,veteran_owned_business}",2008-03-20,2008,2019-09-07,2008-03-20,2008-09-30,2008-03-20,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,FL,005,BAY,02,32401,PANAMA CITY,USA,UNITED STATES,SC,019,CHARLESTON,29419,01,NORTH CHARLESTON,,,,,,Y,C,NONE,J058,"MAINT/REPAIR/REBUILD OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT",541511,CUSTOM COMPUTER PROGRAMMING SERVICES,"{""country_code"":""USA"",""state_code"":""FL"",""state_fips"":""12"",""county_code"":""005"",""county_name"":""BAY"",""population"":""174705""}","{""country_code"":""USA"",""state_code"":""FL"",""state_fips"":""12"",""congressional_code"":""02"",""population"":""733749""}","{""country_code"":""USA"",""state_code"":""FL"",""state_name"":""Florida"",""population"":""21477737""}","{""country_code"":""USA"",""state_code"":""SC"",""state_fips"":""45"",""county_code"":""019"",""county_name"":""CHARLESTON"",""population"":""411406""}","{""country_code"":""USA"",""state_code"":""SC"",""state_fips"":""45"",""congressional_code"":""01"",""population"":""809610""}","{""country_code"":""USA"",""state_code"":""SC"",""state_name"":""South Carolina"",""population"":""5148714""}",,,,,
